ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,trans_id,rtt,query,qclass,qclass_name,qtype,qtype_name,rcode,rcode_name,AA,TC,RD,RA,Z,answers,TTLs,rejected,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents
1570551859,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,53320,-,xn--e1aawi3bw.xn--p1ai,-,-,-,-,0,NOERROR,F,F,F,T,0,212.34.158.134,599,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551857,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,42327,-,xn--d1apoade1e.xn--p1ai,-,-,-,-,0,NOERROR,F,F,F,T,0,212.34.158.134,599,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551856,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,37698,-,xn--d1anr8at.xn--p1ai,-,-,-,-,0,NOERROR,F,F,F,T,0,212.34.158.134,599,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551939,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,24965,-,0903582.com,-,-,-,-,0,NOERROR,F,F,F,T,0,119.82.155.95,59,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551934,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,22958,-,koitera.com,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,996,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551941,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,13639,-,pc.koitera.com,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,993,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551947,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,36461,-,koitera.net,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,205,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551945,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,5477,-,pc.koitera.com,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,209,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551944,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,44241,-,koitera.net,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,226,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551929,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,63180,-,0900259.com,-,-,-,-,0,NOERROR,F,F,F,T,0,119.82.155.98,59,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551938,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,57963,-,pc.koitera.com,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,215,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551937,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,29656,-,koitera.net,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,229,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551928,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,29925,-,zenithprivatebankingng.com,-,-,-,-,0,NOERROR,F,F,F,T,0,162.215.252.78,21599,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551931,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,27550,-,koitera.com,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,1000,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551934,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,48660,-,koitera.net,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,222,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551938,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,20684,-,koitera.com,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,229,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551935,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,38319,-,pc.koitera.com,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,1000,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551930,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,19654,-,koitera.net,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,2304,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551941,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,64132,-,koitera.net,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,1724,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551933,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,24210,-,0901360.com,-,-,-,-,0,NOERROR,F,F,F,T,0,119.82.155.97,59,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551931,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,49295,-,pc.koitera.com,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,1012,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551942,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,13103,-,0904693.com,-,-,-,-,0,NOERROR,F,F,F,T,0,119.82.155.104,59,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551945,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,2842,-,0905704.com,-,-,-,-,0,NOERROR,F,F,F,T,0,119.82.155.103,59,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551941,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,52882,-,koitera.com,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,2295,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551936,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,14107,-,0902471.com,-,-,-,-,0,NOERROR,F,F,F,T,0,119.82.155.96,59,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551944,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,27915,-,koitera.com,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,987,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551950,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,49319,-,koitera.com,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,1008,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551951,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,40457,-,pc.koitera.com,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,984,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551959,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,34382,-,0909148.com,-,-,-,-,0,NOERROR,F,F,F,T,0,119.82.155.99,59,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551960,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,19048,-,koitera.net,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,207,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551953,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,23147,-,koitera.net,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,3596,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551954,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,58875,-,pc.koitera.com,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,980,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551962,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,61613,-,1a2n-f9.jp,-,-,-,-,0,NOERROR,F,F,F,T,0,65.19.180.78,59,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551960,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,54752,-,koitera.com,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,225,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551963,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,35659,-,3-8h7eo0.jp,-,-,-,-,0,NOERROR,F,F,F,T,0,65.19.180.78,59,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551949,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,30082,-,0906815.com,-,-,-,-,0,NOERROR,F,F,F,T,0,119.82.155.102,59,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551957,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,41047,-,pc.koitera.com,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,2269,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551954,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,59554,-,koitera.com,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,3576,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551952,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,8494,-,0907926.com,-,-,-,-,0,NOERROR,F,F,F,T,0,119.82.155.101,59,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551948,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,16376,-,pc.koitera.com,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,993,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551964,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,24406,-,6-2m3kf.jp,-,-,-,-,0,NOERROR,F,F,F,T,0,65.19.180.78,59,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551950,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,26372,-,koitera.net,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,201,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551947,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,35383,-,koitera.com,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,990,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551964,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,51867,-,6f4n-8w.jp,-,-,-,-,0,NOERROR,F,F,F,T,0,65.19.180.78,59,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551961,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,20177,-,pc.koitera.com,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,3573,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551957,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,50775,-,koitera.com,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,2269,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551955,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,17729,-,0908037.com,-,-,-,-,0,NOERROR,F,F,F,T,0,119.82.155.100,59,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551957,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,21153,-,koitera.net,-,-,-,-,0,NOERROR,F,F,F,T,0,116.91.115.130,3589,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551975,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,33174,-,7ywv2yddfkmfb9ya.com,-,-,-,-,0,NOERROR,F,F,F,T,0,61.97.245.158,299,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551968,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,41857,-,7-62necn1m.jp,-,-,-,-,0,NOERROR,F,F,F,T,0,163.43.251.13,119,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551965,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,38636,-,6ysp4qaptygve7bo.com,-,-,-,-,0,NOERROR,F,F,F,T,0,61.97.245.158,299,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551972,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,1378,-,7q5-1o.jp,-,-,-,-,0,NOERROR,F,F,F,T,0,65.19.180.78,59,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551969,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,14490,-,7-62necn1m.jp,-,-,-,-,0,NOERROR,F,F,F,T,0,163.43.251.13,118,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551978,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,61621,-,931rh8xc.jp,-,-,-,-,0,NOERROR,F,F,F,T,0,65.19.180.78,59,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551979,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,3437,-,9lb461jin2.jp,-,-,-,-,0,NOERROR,F,F,F,T,0,163.43.251.13,119,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551970,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,63242,-,769zqwhednmurkq7.com,-,-,-,-,0,NOERROR,F,F,F,T,0,61.97.245.164,299,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551983,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,9959,-,www.accounthomecenters.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"parking.namesilo.com,107.191.99.119,64.32.22.101,70.39.125.243,107.161.23.204,198.251.81.30,204.188.203.154,45.58.190.82,209.141.38.71,192.161.187.200,198.251.84.92,188.164.131.200","2279.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551973,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,21061,-,7ra6txs8etjdfoge.com,-,-,-,-,0,NOERROR,F,F,F,T,0,61.97.245.149,299,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551981,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,52850,-,a-ablecontractorsglobalservices.com,-,-,-,-,0,NOERROR,F,F,F,T,0,209.99.40.222,299,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551983,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,50307,-,google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,2607:f8b0:400b:809::200e,299,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551983,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,64472,-,www.accounthomecenters.com,-,-,-,-,0,NOERROR,F,F,F,T,0,parking.namesilo.com,2279,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551983,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,39916,-,www.google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,172.217.13.100,131,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551982,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,23419,-,www.aboutir.site,-,-,-,-,0,NOERROR,F,F,F,T,0,213.186.33.5,223,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551980,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,62978,-,9lb461jin2.jp,-,-,-,-,0,NOERROR,F,F,F,T,0,163.43.251.13,119,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551983,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,1747,-,google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,172.217.1.174,24,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551983,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,29857,-,www.google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,2607:f8b0:4020:804::2004,250,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551981,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,29180,-,aboutir.site,-,-,-,-,0,NOERROR,F,F,F,T,0,213.186.33.5,223,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570551982,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,30863,-,accounthomecenters.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"209.141.38.71,107.161.23.204,192.161.187.200","3602.000000,3602.000000,3602.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570552006,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,41163,-,aicloudemail.com,-,-,-,-,0,NOERROR,F,F,F,T,0,3.1.232.43,1799,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570552007,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,33775,-,airdispatchexpress.com,-,-,-,-,0,NOERROR,F,F,F,T,0,31.170.160.61,14399,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570552010,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,60427,-,google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,172.217.1.174,299,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570552009,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,9614,-,www.airdomaikings.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"parking.namesilo.com,64.32.22.101,198.251.84.92,198.251.81.30,192.161.187.200,188.164.131.200,204.188.203.154,70.39.125.243,107.191.99.119,107.161.23.204,45.58.190.82,209.141.38.71","1001.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570552009,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,58670,-,airdomaikings.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"209.141.38.71,107.161.23.204,192.161.187.200","217.000000,217.000000,217.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570552009,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,40303,-,www.airdomaikings.com,-,-,-,-,0,NOERROR,F,F,F,T,0,parking.namesilo.com,1001,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570552005,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,23915,-,ahmqv.com,-,-,-,-,0,NOERROR,F,F,F,T,0,200.63.47.3,599,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570552005,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,43745,-,aicloudemail.com,-,-,-,-,0,NOERROR,F,F,F,T,0,3.1.232.43,1799,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570552010,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,18025,-,google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,2607:f8b0:400b:809::200e,299,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570552011,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,8569,-,allyncoralyn.ru,-,-,-,-,0,NOERROR,F,F,F,T,0,185.155.96.63,599,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570552013,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,46705,-,althanicharityfoundation.com,-,-,-,-,0,NOERROR,F,F,F,T,0,50.31.65.75,14399,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570552035,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,49992,-,annaliesefayre.ru,-,-,-,-,0,NOERROR,F,F,F,T,0,185.155.96.63,599,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570552012,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,51602,-,alrayedtravel.com,-,-,-,-,0,NOERROR,F,F,F,T,0,195.161.41.33,7412,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570552010,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,62653,-,www.google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,172.217.13.100,223,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570552010,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,10992,-,www.google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,2607:f8b0:400b:801::2004,299,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570552014,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,4582,-,amazongrps.com,-,-,-,-,0,NOERROR,F,F,F,T,0,103.20.75.247,1314,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570552060,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,7670,-,avisosindustriales.me,-,-,-,-,0,NOERROR,F,F,F,T,0,192.151.158.114,18999,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570552036,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,45301,-,appellats.world,-,-,-,-,0,NOERROR,F,F,F,T,0,107.161.82.133,299,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570552037,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,10520,-,www.appellats.world,-,-,-,-,0,NOERROR,F,F,F,T,0,"104.31.70.162,104.31.71.162","119.000000,119.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570552037,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,11541,-,www.appellats.world,-,-,-,-,0,NOERROR,F,F,F,T,0,"2606:4700:30::681f:47a2,2606:4700:30::681f:46a2","119.000000,119.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570552037,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,59624,-,appleiw.world,-,-,-,-,0,NOERROR,F,F,F,T,0,107.161.82.143,299,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570552037,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,40412,-,www.appleiw.world,-,-,-,-,0,NOERROR,F,F,F,T,0,"104.28.11.164,104.28.10.164","299.000000,299.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570552058,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,29678,-,au-borders.com,-,-,-,-,0,NOERROR,F,F,F,T,0,31.170.160.61,10977,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570552037,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,35369,-,www.appleiw.world,-,-,-,-,0,NOERROR,F,F,F,T,0,"2606:4700:30::681c:ba4,2606:4700:30::681c:aa4","299.000000,299.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
